Lon,Lat,TOCflux
-29,-16,118.4453776
-29,-14,108.2269857
-29,-12,98.4195578
-29,-10,112.1815999
-29,-8,115.953549
-29,-6,101.6879562
-29,-4,79.91540116
-29,-2,82.67069266
-29,0,89.47332627
-29,1,88.53108079
-29,3,63.96527353
-29,5,53.64365515
-29,7,54.93761921
-29,9,55.58229043
-29,11,56.66263377
-29,13,60.20280455
-29,15,68.63874131
-29,17,65.87773498
-29,19,132.8291466
-29,21,145.167579
-29,23,130.9391587
-29,25,97.8802688
-29,27,68.05560945
-29,29,49.38536566
-29,31,39.15177598
-29,33,26.20789875
-29,35,56.99363142
-29,37,125.3914501
-29,39,234.1866398
-29,41,282.3340451
-29,43,297.3492681
-29,45,260.9512951
-29,47,215.7319614
-29,49,190.26444
-29,51,181.9726602
-29,53,194.3504185
-29,55,168.9813983
-29,57,140.1560667
-29,59,128.7155205
-29,61,114.7177417
-29,63,113.3907095
-29,65,120.0158259
-29,67,113.3943915
-29,69,0
-29,71,0
-29,73,0
-29,75,0
-29,77,0
-29,79,0
-29,81,0
-29,83,0
-29,85,7.214799576
-29,87,7.523888449
-29,89,0
-27,-90,0
-27,-88,0
-27,-86,0
-27,-84,0
-27,-82,0
-27,-80,0
-27,-78,0
-27,-76,38.74937918
-27,-74,73.25461054
-27,-72,96.93859471
-27,-70,87.67985203
-27,-68,101.8186791
-27,-66,106.9803534
-27,-64,96.42117053
-27,-62,96.72565817
-27,-60,120.8987487
-27,-58,125.1139939
-27,-56,117.5192599
-27,-54,102.7796544
-27,-52,113.9794324
-27,-50,137.9411963
-27,-48,149.3769382
-27,-46,168.5661118
-27,-44,187.9315927
-27,-42,208.8305108
-27,-40,191.8650324
-27,-38,158.0425456
-27,-36,137.8994416
-27,-34,117.1856047
-27,-32,104.6828003
-27,-30,91.98247749
-27,-28,95.79127926
-27,-26,121.5948956
-27,-24,127.2691735
-27,-22,112.3226559
-27,-20,110.2837052
-27,-18,107.4344029
-27,-16,102.8053982
-27,-14,102.6820005
-27,-12,96.5029221
-27,-10,104.3881482
-27,-8,123.1565284
-27,-6,123.7597009
-27,-4,86.87915602
-27,-2,79.44632702
-27,0,84.83879703
-27,1,92.16464747
-27,3,82.66225066
-27,5,61.15065146
-27,7,60.91772112
-27,9,60.7937243
-27,11,62.84951294
-27,13,66.3028194
-27,15,75.02214353
-27,17,85.10162125
-27,19,150.8374642
-27,21,154.3504115
-27,23,143.6060154
-27,25,107.6991177
-27,27,71.06339612
-27,29,49.0566908
-27,31,38.8385032
-27,33,29.80365291
-27,35,48.4378573
-27,37,104.637099
-27,39,189.5314495
-27,41,253.8072983
-27,43,281.561474
-27,45,261.0185453
-27,47,215.0578986
-27,49,185.444103
-27,51,179.9586753
-27,53,174.508155
-27,55,157.9130781
-27,57,131.9230383
-27,59,130.4236554
-27,61,124.192325
-27,63,122.6709874
-27,65,130.365588
-27,67,102.4511848
-27,69,0
-27,71,0
-27,73,0
-27,75,0
-27,77,0
-27,79,0
-27,81,0
-27,83,0
-27,85,7.254981947
-27,87,7.531304265
-27,89,0
-25,-90,0
-25,-88,0
-25,-86,0
-25,-84,0
-25,-82,0
-25,-80,0
-25,-78,0
-25,-76,23.60648945
-25,-74,65.79691145
-25,-72,96.43208023
-25,-70,92.73207187
-25,-68,110.5736145
-25,-66,116.0657416
-25,-64,113.8221851
-25,-62,131.6283786
-25,-60,118.8306217
-25,-58,119.4387921
-25,-56,106.2196974
-25,-54,107.4827202
-25,-52,113.7738516
-25,-50,134.1048451
-25,-48,139.868893
-25,-46,170.0045006
-25,-44,186.8137558
-25,-42,201.2825749
-25,-40,192.2101112
-25,-38,157.3763097
-25,-36,135.2791999
-25,-34,113.7008204
-25,-32,119.4535962
-25,-30,105.1248839
-25,-28,106.6392164
-25,-26,128.8886433
-25,-24,122.5617175
-25,-22,107.3375798
-25,-20,104.3693132
-25,-18,103.7353917
-25,-16,93.74088792
-25,-14,98.05078306
-25,-12,102.5440221
-25,-10,110.601346
-25,-8,127.8585224
-25,-6,130.8120163
-25,-4,87.98144889
-25,-2,84.35477656
-25,0,89.85801384
-25,1,92.61062909
-25,3,76.46420004
-25,5,64.98185745
-25,7,62.32247171
-25,9,69.66369367
-25,11,71.03690076
-25,13,73.83073699
-25,15,85.88847584
-25,17,94.86649808
-25,19,146.094032
-25,21,149.4731702
-25,23,134.9397695
-25,25,99.01076379
-25,27,67.39403478
-25,29,47.73748793
-25,31,35.53222599
-25,33,29.21023683
-25,35,36.21852326
-25,37,76.30489863
-25,39,148.5392495
-25,41,227.6222167
-25,43,257.5902728
-25,45,250.6901396
-25,47,218.0496718
-25,49,185.3684445
-25,51,179.3486651
-25,53,166.1211231
-25,55,141.1999533
-25,57,124.1574753
-25,59,127.9245431
-25,61,126.3791194
-25,63,142.5735913
-25,65,151.104261
-25,67,119.4522038
-25,69,0
-25,71,0
-25,73,0
-25,75,0
-25,77,0
-25,79,0
-25,81,0
-25,83,0
-25,85,7.316132439
-25,87,7.54137928
-25,89,0
-23,-90,0
-23,-88,0
-23,-86,0
-23,-84,0
-23,-82,0
-23,-80,0
-23,-78,0
-23,-76,0
-23,-74,63.95476707
-23,-72,103.5019689
-23,-70,96.91873046
-23,-68,114.6776079
-23,-66,116.9302785
-23,-64,107.2874971
-23,-62,123.6294623
-23,-60,119.5364302
-23,-58,111.5293394
-23,-56,103.1543513
-23,-54,109.4281016
-23,-52,112.4968701
-23,-50,126.4481886
-23,-48,136.8004395
-23,-46,156.8478217
-23,-44,169.0835171
-23,-42,191.7151522
-23,-40,189.3056566
-23,-38,159.723191
-23,-36,135.3437173
-23,-34,110.893678
-23,-32,114.434567
-23,-30,115.3840933
-23,-28,104.9047831
-23,-26,117.1782116
-23,-24,115.6910476
-23,-22,105.5681557
-23,-20,104.9770786
-23,-18,102.633496
-23,-16,91.96330394
-23,-14,98.58201336
-23,-12,103.1784668
-23,-10,111.2809339
-23,-8,131.5318313
-23,-6,91.39205159
-23,-4,84.30958153
-23,-2,81.98051332
-23,0,88.38146937
-23,1,90.70908903
-23,3,73.76080243
-23,5,65.27543007
-23,7,66.60214756
-23,9,80.62079905
-23,11,84.39542962
-23,13,78.19233107
-23,15,96.47035186
-23,17,113.281659
-23,19,128.1313108
-23,21,137.0111117
-23,23,126.162614
-23,25,97.67052872
-23,27,69.84458578
-23,29,47.11966778
-23,31,34.3595715
-23,33,29.70938077
-23,35,26.38560424
-23,37,60.09002271
-23,39,114.7824403
-23,41,190.3431651
-23,43,225.162638
-23,45,239.3846583
-23,47,213.7600114
-23,49,188.4781552
-23,51,176.2430279
-23,53,152.049372
-23,55,136.1578749
-23,57,121.1658947
-23,59,126.7701112
-23,61,131.6672861
-23,63,169.988576
-23,65,196.2814716
-23,67,127.1600802
-23,69,97.96832411
-23,71,0
-23,73,0
-23,75,0
-23,77,0
-23,79,0
-23,81,0
-23,83,49.44470595
-23,85,7.382839687
-23,87,7.552250236
-23,89,0
-21,-90,0
-21,-88,0
-21,-86,0
-21,-84,0
-21,-82,0
-21,-80,0
-21,-78,0
-21,-76,0
-21,-74,59.22646668
-21,-72,114.6675993
-21,-70,102.4965627
-21,-68,115.2453264
-21,-66,120.4131516
-21,-64,111.8730657
-21,-62,108.2889555
-21,-60,120.8223008
-21,-58,110.6458602
-21,-56,103.2016774
-21,-54,102.7852161
-21,-52,107.7270979
-21,-50,119.1469572
-21,-48,138.6365468
-21,-46,150.2469164
-21,-44,157.6858121
-21,-42,177.4369563
-21,-40,184.0613213
-21,-38,158.9878964
-21,-36,134.2568034
-21,-34,113.8003883
-21,-32,104.2326625
-21,-30,112.0076078
-21,-28,97.82235485
-21,-26,102.7757082
-21,-24,106.3931917
-21,-22,96.37596084
-21,-20,105.7715976
-21,-18,97.66098335
-21,-16,92.38399623
-21,-14,101.2719251
-21,-12,100.239362
-21,-10,104.7763894
-21,-8,129.4198858
-21,-6,86.7130051
-21,-4,89.10512671
-21,-2,81.20473261
-21,0,82.23801341
-21,1,86.75548893
-21,3,74.01526463
-21,5,67.55288966
-21,7,69.11874228
-21,9,90.12924104
-21,11,108.5056165
-21,13,113.5519289
-21,15,122.487013
-21,17,145.7189052
-21,19,188.5334154
-21,21,171.1448453
-21,23,153.0173471
-21,25,114.824873
-21,27,80.72580093
-21,29,53.84083915
-21,31,35.73607209
-21,33,30.05185206
-21,35,30.61467605
-21,37,50.79528167
-21,39,93.86091219
-21,41,151.2002977
-21,43,195.0519752
-21,45,223.1779169
-21,47,203.0005742
-21,49,184.6382161
-21,51,167.3558274
-21,53,151.3341541
-21,55,131.8801999
-21,57,115.7837783
-21,59,116.8022156
-21,61,129.6228582
-21,63,186.3363214
-21,65,152.3257686
-21,67,124.3143306
-21,69,104.5622831
-21,71,104.7825795
-21,73,91.65138683
-21,75,0
-21,77,0
-21,79,0
-21,81,0
-21,83,86.21238288
-21,85,7.453792071
-21,87,7.562177605
-21,89,0
-19,-90,0
-19,-88,0
-19,-86,0
-19,-84,0
-19,-82,0
-19,-80,0
-19,-78,0
-19,-76,0
-19,-74,0
-19,-72,106.8880974
-19,-70,103.9383605
-19,-68,120.1595975
-19,-66,121.0234043
-19,-64,116.716837
-19,-62,112.113987
-19,-60,121.2293546
-19,-58,109.5994987
-19,-56,101.7906166
-19,-54,96.52221178
-19,-52,97.76755231
-19,-50,111.2293928
-19,-48,134.5965818
-19,-46,144.794588
-19,-44,148.3208434
-19,-42,163.2550368
-19,-40,183.4126695
-19,-38,166.7383654
-19,-36,140.165999
-19,-34,111.6728664
-19,-32,99.7713582
-19,-30,87.40133176
-19,-28,68.51161586
-19,-26,65.62213234
-19,-24,93.97149262
-19,-22,92.87968342
-19,-20,98.1350007
-19,-18,96.35440144
-19,-16,94.75030033
-19,-14,100.0388678
-19,-12,85.05962347
-19,-10,87.75284946
-19,-8,107.5022773
-19,-6,94.01802363
-19,-4,96.49693198
-19,-2,84.92168602
-19,0,76.85700278
-19,1,83.20208658
-19,3,73.68566685
-19,5,64.64325414
-19,7,66.07074667
-19,9,102.1513838
-19,11,140.0245852
-19,13,183.1529773
-19,15,198.5379756
-19,17,236.5197287
-19,19,286.0368196
-19,21,264.1787448
-19,23,214.3957478
-19,25,159.1961704
-19,27,102.8601129
-19,29,71.59720751
-19,31,44.46206592
-19,33,29.19306526
-19,35,31.14782098
-19,37,40.82046465
-19,39,80.9791826
-19,41,121.1336723
-19,43,171.490968
-19,45,198.8115274
-19,47,190.3302899
-19,49,182.2554987
-19,51,168.4770352
-19,53,161.8287423
-19,55,149.771468
-19,57,115.3903561
-19,59,106.2630032
-19,61,125.4857104
-19,63,178.8194276
-19,65,0
-19,67,125.5683473
-19,69,103.4729134
-19,71,101.9139603
-19,73,111.3469523
-19,75,99.80030815
-19,77,0
-19,79,0
-19,81,0
-19,83,81.90493078
-19,85,7.527519815
-19,87,7.570634096
-19,89,0
-17,-90,0
-17,-88,0
-17,-86,0
-17,-84,0
-17,-82,0
-17,-80,0
-17,-78,0
-17,-76,0
-17,-74,0
-17,-72,108.4007958
-17,-70,103.3120647
-17,-68,125.1595089
-17,-66,122.4445349
-17,-64,126.3181079
-17,-62,116.8136194
-17,-60,117.7566971
-17,-58,105.7971876
-17,-56,94.81545382
-17,-54,91.07738345
-17,-52,94.60163445
-17,-50,109.2489814
-17,-48,135.8629133
-17,-46,148.9163215
-17,-44,149.9417187
-17,-42,164.6251013
-17,-40,174.233596
-17,-38,180.6827551
-17,-36,147.1852588
-17,-34,105.0055198
-17,-32,82.80514407
-17,-30,74.61950641
-17,-28,60.14285583
-17,-26,61.81840957
-17,-24,80.90269229
-17,-22,99.67339352
-17,-20,107.2631387
-17,-18,104.7108919
-17,-16,96.40434297
-17,-14,99.89000282
-17,-12,74.69416923
-17,-10,63.00179549
-17,-8,75.33009552
-17,-6,95.61254615
-17,-4,100.5971813
-17,-2,86.16954135
-17,0,84.51700551
-17,1,85.76182968
-17,3,69.70719608
-17,5,54.16330345
-17,7,60.30861239
-17,9,120.7928086
-17,11,187.2443707
-17,13,230.2514657
-17,15,266.5901781
-17,17,289.5948883
-17,19,327.5487313
-17,21,317.7415447
-17,23,241.7708533
-17,25,135.0309398
-17,27,111.4254142
-17,29,91.38103576
-17,31,64.95355755
-17,33,33.66316193
-17,35,35.43799794
-17,37,50.70377189
-17,39,84.09207114
-17,41,105.624013
-17,43,147.7212658
-17,45,177.443325
-17,47,182.3654248
-17,49,175.2193095
-17,51,172.3974944
-17,53,155.6158288
-17,55,170.0678483
-17,57,133.9407668
-17,59,117.3003493
-17,61,126.2494227
-17,63,183.9789222
-17,65,0
-17,67,129.7276834
-17,69,104.0876954
-17,71,107.3864318
-17,73,95.0432266
-17,75,94.03086736
-17,77,100.9170727
-17,79,87.89809844
-17,81,0
-17,83,80.02883576
-17,85,7.607087394
-17,87,7.577995163
-17,89,0
-15,-90,0
-15,-88,0
-15,-86,0
-15,-84,0
-15,-82,0
-15,-80,0
-15,-78,0
-15,-76,0
-15,-74,0
-15,-72,88.63908114
-15,-70,104.9221076
-15,-68,135.3989582
-15,-66,123.8017829
-15,-64,127.3163901
-15,-62,117.1934036
-15,-60,118.1873538
-15,-58,101.467351
-15,-56,92.22549517
-15,-54,88.22046193
-15,-52,92.61372835
-15,-50,112.3631408
-15,-48,145.7626934
-15,-46,157.7052629
-15,-44,157.5815109
-15,-42,165.112498
-15,-40,188.9044158
-15,-38,196.8243246
-15,-36,139.6262624
-15,-34,101.0988487
-15,-32,83.64949584
-15,-30,75.83525738
-15,-28,58.89781043
-15,-26,63.07553825
-15,-24,84.25434024
-15,-22,109.9999345
-15,-20,118.0119962
-15,-18,112.1946345
-15,-16,102.730167
-15,-14,107.1362387
-15,-12,76.67983699
-15,-10,65.91512374
-15,-8,77.96355955
-15,-6,93.56857809
-15,-4,97.73163754
-15,-2,90.45373027
-15,0,105.0273679
-15,1,97.67225336
-15,3,74.51606046
-15,5,52.95901408
-15,7,82.54733479
-15,9,118.2390886
-15,11,0
-15,13,0
-15,15,0
-15,17,0
-15,19,0
-15,21,0
-15,23,0
-15,25,76.04199858
-15,27,72.46085622
-15,29,102.7688527
-15,31,98.36008723
-15,33,59.50623704
-15,35,59.20087344
-15,37,88.53828245
-15,39,110.999739
-15,41,108.928793
-15,43,124.3326842
-15,45,151.7894136
-15,47,171.1874208
-15,49,170.8289933
-15,51,175.7496594
-15,53,168.8236507
-15,55,174.6494725
-15,57,179.9804023
-15,59,140.0844796
-15,61,131.4454649
-15,63,158.5519678
-15,65,0
-15,67,121.8778749
-15,69,105.1951309
-15,71,103.0973485
-15,73,97.06217859
-15,75,93.76638965
-15,77,89.44362697
-15,79,87.03676185
-15,81,0
-15,83,78.68160403
-15,85,7.690184485
-15,87,7.58508242
-15,89,0
-13,-90,0
-13,-88,0
-13,-86,0
-13,-84,0
-13,-82,0
-13,-80,0
-13,-78,0
-13,-76,0
-13,-74,0
-13,-72,72.99846504
-13,-70,103.7094649
-13,-68,111.9694603
-13,-66,125.4986231
-13,-64,125.952106
-13,-62,134.4186265
-13,-60,122.8133602
-13,-58,98.56220629
-13,-56,90.46085594
-13,-54,88.08437551
-13,-52,94.89090582
-13,-50,121.2140847
-13,-48,149.4085853
-13,-46,163.4515524
-13,-44,165.9947854
-13,-42,166.9585531
-13,-40,201.4808843
-13,-38,198.9455326
-13,-36,133.5164433
-13,-34,102.9893481
-13,-32,90.18738738
-13,-30,71.07844795
-13,-28,53.73805516
-13,-26,59.8304795
-13,-24,82.88220606
-13,-22,109.7619979
-13,-20,124.6877549
-13,-18,123.2560927
-13,-16,109.6524773
-13,-14,110.779738
-13,-12,78.90847293
-13,-10,73.1572161
-13,-8,72.97052292
-13,-6,88.08415497
-13,-4,84.25561508
-13,-2,101.8687192
-13,0,110.8345366
-13,1,97.46846998
-13,3,73.66185268
-13,5,71.84123132
-13,7,102.7202878
-13,9,0
-13,11,0
-13,13,0
-13,15,0
-13,17,0
-13,19,0
-13,21,0
-13,23,0
-13,25,0
-13,27,97.05305278
-13,29,109.2110265
-13,31,145.0617704
-13,33,114.6036402
-13,35,94.45767103
-13,37,135.2725445
-13,39,157.8616863
-13,41,138.4734332
-13,43,121.6457951
-13,45,135.2212409
-13,47,161.4548382
-13,49,168.5590321
-13,51,178.0636608
-13,53,190.7694186
-13,55,193.6093044
-13,57,182.3561583
-13,59,158.7346779
-13,61,138.4430633
-13,63,148.6152375
-13,65,152.5403563
-13,67,119.856445
-13,69,105.8901313
-13,71,105.84874
-13,73,100.1561454
-13,75,94.66094171
-13,77,98.59008146
-13,79,84.27468246
-13,81,102.8329602
-13,83,94.89271233
-13,85,7.773340187
-13,87,7.592158809
-13,89,0
-11,-90,0
-11,-88,0
-11,-86,0
-11,-84,0
-11,-82,0
-11,-80,0
-11,-78,0
-11,-76,0
-11,-74,0
-11,-72,71.13024664
-11,-70,98.34925219
-11,-68,110.285342
-11,-66,130.7179684
-11,-64,128.9587202
-11,-62,121.1856267
-11,-60,114.9356229
-11,-58,94.5353647
-11,-56,89.19485178
-11,-54,88.21845122
-11,-52,96.52433924
-11,-50,122.5724394
-11,-48,143.5653729
-11,-46,153.3204677
-11,-44,159.1773855
-11,-42,179.611242
-11,-40,202.9434788
-11,-38,190.6327957
-11,-36,131.2404994
-11,-34,102.0056163
-11,-32,82.48905593
-11,-30,65.5365511
-11,-28,52.44460906
-11,-26,59.88091453
-11,-24,82.80422816
-11,-22,102.4650727
-11,-20,128.8652669
-11,-18,133.2392582
-11,-16,117.4974564
-11,-14,115.3537273
-11,-12,90.29669056
-11,-10,93.8051442
-11,-8,67.33581411
-11,-6,79.31567433
-11,-4,73.18685995
-11,-2,114.7571499
-11,0,120.7346762
-11,1,93.10972533
-11,3,79.15832971
-11,5,90.38016482
-11,7,0
-11,9,0
-11,11,0
-11,13,0
-11,15,0
-11,17,0
-11,19,0
-11,21,0
-11,23,0
-11,25,0
-11,27,0
-11,29,120.3122129
-11,31,136.2582446
-11,33,137.9106586
-11,35,121.5684942
-11,37,192.3072595
-11,39,214.4739695
-11,41,173.102837
-11,43,135.2045611
-11,45,137.5568901
-11,47,155.4873052
-11,49,180.0727441
-11,51,207.3860555
-11,53,217.5237018
-11,55,223.9523618
-11,57,195.5897323
-11,59,172.3851852
-11,61,154.5087919
-11,63,164.1325939
-11,65,142.9834759
-11,67,105.9200726
-11,69,100.4535076
-11,71,108.0182917
-11,73,100.3819266
-11,75,104.5991756
-11,77,103.9629178
-11,79,77.11601975
-11,81,117.6168868
-11,83,96.54149972
-11,85,7.851356041
-11,87,7.597679236
-11,89,0
-9,-90,0
-9,-88,0
-9,-86,0
-9,-84,0
-9,-82,0
-9,-80,0
-9,-78,0
-9,-76,0
-9,-74,0
-9,-72,67.5712711
-9,-70,94.69166315
-9,-68,106.8010766
-9,-66,128.5826169
-9,-64,122.293111
-9,-62,115.2232088
-9,-60,105.6401907
-9,-58,91.50123472
-9,-56,90.70082568
-9,-54,94.9969222
-9,-52,108.0838017
-9,-50,132.7197908
-9,-48,143.5850291
-9,-46,143.7070926
-9,-44,154.2160289
-9,-42,183.3085302
-9,-40,206.1410432
-9,-38,182.0070248
-9,-36,125.8725162
-9,-34,106.7036221
-9,-32,79.47882039
-9,-30,65.89969773
-9,-28,54.15038489
-9,-26,64.1685161
-9,-24,87.35134017
-9,-22,110.0747635
-9,-20,137.4450317
-9,-18,143.5388552
-9,-16,128.3180732
-9,-14,118.7319114
-9,-12,101.841407
-9,-10,89.30645571
-9,-8,69.62304196
-9,-6,75.00579122
-9,-4,84.50049919
-9,-2,121.3040247
-9,0,113.7124568
-9,1,94.41163853
-9,3,92.73808763
-9,5,0
-9,7,0
-9,9,0
-9,11,0
-9,13,0
-9,15,0
-9,17,0
-9,19,0
-9,21,0
-9,23,0
-9,25,0
-9,27,0
-9,29,0
-9,31,0
-9,33,76.27461787
-9,35,95.56513119
-9,37,211.6918986
-9,39,243.5172139
-9,41,219.9016515
-9,43,173.6609193
-9,45,158.6672971
-9,47,165.7757291
-9,49,183.4798726
-9,51,188.2734772
-9,53,0
-9,55,210.2908357
-9,57,216.7754476
-9,59,192.336888
-9,61,165.7745231
-9,63,166.5537474
-9,65,126.9925602
-9,67,94.04029389
-9,69,90.83396138
-9,71,102.7509385
-9,73,99.02518693
-9,75,103.1789965
-9,77,100.0520044
-9,79,90.34236896
-9,81,94.71312216
-9,83,80.12121587
-9,85,7.91862185
-9,87,7.601245737
-9,89,0
-7,-90,0
-7,-88,0
-7,-86,0
-7,-84,0
-7,-82,0
-7,-80,0
-7,-78,0
-7,-76,0
-7,-74,0
-7,-72,0
-7,-70,94.70466288
-7,-68,114.441863
-7,-66,128.10524
-7,-64,118.2795959
-7,-62,114.2876209
-7,-60,104.8104219
-7,-58,91.60685645
-7,-56,93.11338359
-7,-54,103.1560086
-7,-52,121.1540977
-7,-50,141.081433
-7,-48,133.0120745
-7,-46,121.6117983
-7,-44,136.5803386
-7,-42,182.048439
-7,-40,194.7307788
-7,-38,160.8529806
-7,-36,122.4361197
-7,-34,108.1530863
-7,-32,90.9400869
-7,-30,75.40092126
-7,-28,55.69214752
-7,-26,71.66808172
-7,-24,97.45624804
-7,-22,120.4135764
-7,-20,143.6905828
-7,-18,151.0597807
-7,-16,150.328765
-7,-14,129.7650425
-7,-12,98.27703467
-7,-10,62.36921463
-7,-8,74.17430875
-7,-6,70.35839552
-7,-4,80.86307047
-7,-2,114.3616967
-7,0,102.4337482
-7,1,93.08198767
-7,3,91.21825419
-7,5,0
-7,7,0
-7,9,0
-7,11,0
-7,13,0
-7,15,0
-7,17,0
-7,19,0
-7,21,0
-7,23,0
-7,25,0
-7,27,0
-7,29,0
-7,31,0
-7,33,37.8016777
-7,35,54.95455073
-7,37,0
-7,39,0
-7,41,0
-7,43,165.3512104
-7,45,204.0902905
-7,47,199.8612762
-7,49,191.0444963
-7,51,150.5161269
-7,53,0
-7,55,162.6978281
-7,57,172.6411747
-7,59,182.8587146
-7,61,174.1055755
-7,63,161.0193098
-7,65,123.6046916
-7,67,97.51286983
-7,69,91.10376047
-7,71,97.60623058
-7,73,99.17514489
-7,75,112.2923448
-7,77,94.72609512
-7,79,103.1404981
-7,81,93.07755355
-7,83,70.6863015
-7,85,7.97552114
-7,87,7.604192522
-7,89,0
-5,-90,0
-5,-88,0
-5,-86,0
-5,-84,0
-5,-82,0
-5,-80,0
-5,-78,0
-5,-76,0
-5,-74,0
-5,-72,0
-5,-70,104.1273238
-5,-68,119.0246746
-5,-66,122.1891292
-5,-64,115.0421556
-5,-62,109.6482184
-5,-60,111.1886641
-5,-58,93.53880896
-5,-56,95.25077885
-5,-54,106.4327943
-5,-52,115.9428352
-5,-50,116.792235
-5,-48,108.7416628
-5,-46,101.8466463
-5,-44,126.2730537
-5,-42,170.0664835
-5,-40,184.4975675
-5,-38,153.9737777
-5,-36,121.8049073
-5,-34,109.1142809
-5,-32,95.57569911
-5,-30,77.92721639
-5,-28,55.29466789
-5,-26,79.61355843
-5,-24,109.8019287
-5,-22,134.3696264
-5,-20,152.6844583
-5,-18,170.6436085
-5,-16,176.6892392
-5,-14,142.0546275
-5,-12,66.77954865
-5,-10,79.88934249
-5,-8,81.71331429
-5,-6,78.65108376
-5,-4,71.15019772
-5,-2,91.80211426
-5,0,92.90999689
-5,1,82.04710557
-5,3,80.82257152
-5,5,0
-5,7,0
-5,9,0
-5,11,0
-5,13,0
-5,15,0
-5,17,0
-5,19,0
-5,21,0
-5,23,0
-5,25,0
-5,27,0
-5,29,0
-5,31,0
-5,33,2.634366869
-5,35,35.132345
-5,37,0
-5,39,0
-5,41,0
-5,43,221.0766954
-5,45,210.5807049
-5,47,218.2470792
-5,49,202.5367111
-5,51,87.95098762
-5,53,46.97151949
-5,55,71.28585461
-5,57,0
-5,59,192.904604
-5,61,194.3730321
-5,63,179.1004867
-5,65,119.1440079
-5,67,105.2272875
-5,69,97.55285623
-5,71,92.79640329
-5,73,100.3900329
-5,75,115.3488063
-5,77,101.6293824
-5,79,89.44065284
-5,81,93.86690613
-5,83,94.23842068
-5,85,8.027826178
-5,87,7.608874745
-5,89,0
-3,-90,0
-3,-88,0
-3,-86,0
-3,-84,0
-3,-82,0
-3,-80,0
-3,-78,0
-3,-76,0
-3,-74,0
-3,-72,0
-3,-70,92.70865541
-3,-68,124.6733775
-3,-66,118.1087399
-3,-64,105.9704294
-3,-62,100.089679
-3,-60,111.3688336
-3,-58,95.17736917
-3,-56,99.50518236
-3,-54,105.4685203
-3,-52,113.6691191
-3,-50,108.4001225
-3,-48,108.4976762
-3,-46,109.5736825
-3,-44,117.438142
-3,-42,159.2466224
-3,-40,169.3946203
-3,-38,149.8848835
-3,-36,116.6793061
-3,-34,105.7165985
-3,-32,97.47690588
-3,-30,82.86470099
-3,-28,57.08554025
-3,-26,88.17160782
-3,-24,118.9761631
-3,-22,145.1218845
-3,-20,166.7560161
-3,-18,182.1927939
-3,-16,189.3979513
-3,-14,151.8103075
-3,-12,80.29313056
-3,-10,79.58254947
-3,-8,86.72335576
-3,-6,97.87971622
-3,-4,110.628251
-3,-2,100.5907531
-3,0,89.12005993
-3,1,74.8437082
-3,3,74.38167741
-3,5,0
-3,7,0
-3,9,0
-3,11,0
-3,13,0
-3,15,0
-3,17,0
-3,19,0
-3,21,0
-3,23,0
-3,25,0
-3,27,0
-3,29,0
-3,31,0
-3,33,26.16893818
-3,35,24.53820513
-3,37,0
-3,39,0
-3,41,0
-3,43,297.5173337
-3,45,287.2887733
-3,47,233.8763364
-3,49,94.64541007
-3,51,57.35804125
-3,53,43.63796849
-3,55,0
-3,57,0
-3,59,180.0223718
-3,61,195.9420317
-3,63,186.460588
-3,65,131.8735164
-3,67,106.8841539
-3,69,100.2231451
-3,71,87.93846897
-3,73,100.1454515
-3,75,112.9560667
-3,77,108.6586545
-3,79,115.8454815
-3,81,81.95453005
-3,83,8.941378123
-3,85,8.080022685
-3,87,7.616514161
-3,89,0
-1,-90,0
-1,-88,0
-1,-86,0
-1,-84,0
-1,-82,0
-1,-80,0
-1,-78,0
-1,-76,0
-1,-74,0
-1,-72,11.89416722
-1,-70,93.91681483
-1,-68,118.0317527
-1,-66,117.7771378
-1,-64,107.1513792
-1,-62,98.87133906
-1,-60,110.321765
-1,-58,96.58190448
-1,-56,98.91834269
-1,-54,104.2124404
-1,-52,110.6634376
-1,-50,110.6994658
-1,-48,111.753722
-1,-46,114.1609649
-1,-44,117.4375278
-1,-42,149.4444866
-1,-40,167.294018
-1,-38,154.1253819
-1,-36,121.4741146
-1,-34,102.2064149
-1,-32,93.63468142
-1,-30,80.73773758
-1,-28,68.50914815
-1,-26,97.65847808
-1,-24,126.3992521
-1,-22,154.58999
-1,-20,178.1178468
-1,-18,193.404587
-1,-16,200.1953406
-1,-14,156.2726782
-1,-12,87.33895551
-1,-10,83.24666761
-1,-8,83.70494663
-1,-6,95.02340823
-1,-4,132.783705
-1,-2,115.2155393
-1,0,97.48551522
-1,1,79.03200804
-1,3,81.71488894
-1,5,0
-1,7,0
-1,9,0
-1,11,0
-1,13,0
-1,15,0
-1,17,0
-1,19,0
-1,21,0
-1,23,0
-1,25,0
-1,27,0
-1,29,0
-1,31,0
-1,33,50.51417623
-1,35,28.1423164
-1,37,0
-1,39,0
-1,41,0
-1,43,0
-1,45,0
-1,47,0
-1,49,0
-1,51,0
-1,53,0
-1,55,22.24623135
-1,57,93.29642734
-1,59,163.4664614
-1,61,183.6536794
-1,63,188.9859057
-1,65,147.0870768
-1,67,116.6811499
-1,69,101.22943
-1,71,86.13208808
-1,73,95.28396873
-1,75,107.9847101
-1,77,109.9944544
-1,79,99.50098578
-1,81,89.0640516
-1,83,9.147749614
-1,85,8.135257234
-1,87,7.628005174
-1,89,0
1,-90,0
