No,Lon,Lat,Month,MLD,Temp_WOA,Sal_WOA,DO_WOA,Si_WOA,NO3_WOA,PO4_WOA,Chla,GPP,CR,NCP,NCP_corr
140,-13,-3,9,38,24.38189125,35.75629044,210.068634,1.459761739,0.347135961,0.232970953,0.317655349647005,218.313,99.8045,118.5085,138.2302559
141,-14,-2,9,27,24.63500977,35.7159996,208.6088715,1.813524842,0.325101644,0.230837494,0.321388015730514,102.88,74.8085,28.0715,43.51542059
142,-15,-8,9,42,24.39820862,35.91081238,207.4559021,1.101019502,0.177371204,0.168594658,0.191112323943526,181.7925,67.745,114.0475,129.1269323
143,-15,47,9,31,17.00040054,35.60379028,246.0960236,0.142684504,0.306206286,0.202556416,0.344419372599158,116.25,66.975,49.275,62.20303628
144,-154,29,9,33,25.751791,35.36771011,215.8703156,2.321580172,0.253142118,0.035474107,0.0604180838860985,34.6,7.75,26.85,29.02291266
145,-158,22,9,48,26.9477005,35.10201263,203.7400513,1.609371066,0.057385735,0.094709098,0.0670261012131555,57.1375,79.225,-22.0875,0.710151129
146,-16,2,9,32,26.38768959,35.4881897,203.1261444,4.257063866,0.198351577,0.050514203,0.134415050078597,204.0105,79.1085,124.902,141.3963207
147,-16,47,9,31,17.50650024,35.64581299,243.2965546,0.208350152,0.225891918,0.220557675,0.33526508461477,40.772,29.3945,11.3775,17.64686904
148,-17,39,9,23,21.05340004,36.04488754,225.8191986,1.554787517,0.056663539,0.044610016,0.103002761780388,47.9385,16.282,31.6565,35.58995168
149,-18,5,9,22,27.63759041,34.97901154,203.5296631,5.80440712,0.426614642,0.014704606,0.121057982111557,113.312,46.529,66.783,75.67660594
150,-19,21,9,11,25.05018997,36.336689,219.0512085,0.465432376,0.826973975,0.103121288,3.59318879613032,133.125,62.475,70.65,79.91429
151,-19,45,9,29,18.0447998,35.70648956,240.6521301,0.503165603,0.237447664,0.206698284,0.236123747792509,39.225,38.685,0.54,9.593864592
152,-20,35,9,32,23.44029522,36.522399905,219.8037949,1.1266955135,0.040878326,0.016687509,0.072031276833473,35.979,375.96625,-339.98725,-230.511905345
153,-20,39,9,24,21.76409912,36.13500977,221.867157,1.280711293,0.030226788,0.003978753,0.0955803369585838,9.5,70,-60.5,-42.43602116
154,-20,40,9,26,20.847654345,36.000961305,225.1245804,1.340893984,0.0286356935,0.0235304295,0.106672106714298,39.8,51.875,-12.075,1.686229695
155,-20,42,9,31,19.7364368433333,35.8602968833333,231.390268966667,1.27103420133333,0.0429239843333333,0.0907400003333333,0.151159607391391,44.675,52.8,-8.125,5.286135855
156,-20,9,9,13,28.06418991,35.19108963,201.202179,3.739287376,1.133306026,0.250984609,0.16161778975899,100.5465,71.938,28.6085,42.81521945
157,-21,19,9,16,26.14420891,36.36780167,216.6060028,0.340333462,1.581621408,0.117956802,0.332385210423834,140.4,188.55,-48.15,-22.03275957
158,-21,21,9,31,25.44141006,36.63341141,213.6056213,0.452900648,0.531515479,0.094110154,0.464231035216815,100.163,86.7385,13.4245,30.3388495
159,-21,26,9,27,25.0479908,37.06921005,211.5986023,0.504563987,0.001099907,0.084928498,0.0821662887620429,67.402,106.8885,-39.4865,-4.944453418
160,-21,29,9,24,24.44079018,37.01768875,216.407196,0.499340475,0.024333654,0.050752215,0.0637759959273454,26.8,128.2,-101.4,-66.52749024
161,-21,30,9,25,24.17700958,36.89968872,219.5605469,0.54285115,0.036085427,0.019062955,0.0535468448781305,93.648,137.14,-43.492,1.096210086
162,-21,31,9,25,24.17700958,36.89968872,219.5605469,0.54285115,0.036085427,0.019062955,0.054285877606728,60,72.15,-12.15,11.46291733
163,-21,35,9,24,23.72400093,36.5770874,219.7958832,1.075712204,0.026174009,0.021715704,0.0711762953549624,87.875,111.275,-23.4,8.09036734
164,-21,38,9,24,21.76409912,36.13500977,221.867157,1.280711293,0.030226788,0.003978753,0.0876790502936476,51.425,92.35,-40.925,-17.2367159
165,-21,41,9,29,20.67889977,35.97198868,226.6823273,1.356834173,0.027741129,0.039540965,0.130390448485398,38.9,83.025,-44.125,-22.40726693
166,-21,43,9,46,19.70878983,35.85058975,232.5957947,1.35176003,0.053494848,0.105925001,0.189543877883504,15.75,25.05,-9.3,-3.287290838
167,-22,22,9,26,25.29240036,36.78330994,212.2429352,0.493629634,0.208124653,0.078642368,0.190327864171316,130.892,107.9,22.992,46.93008513
168,-22,27,9,22,24.92708969,37.14960098,211.6233215,0.507387519,0.005734093,0.070931941,0.0710523769880334,19.7925,37.346,-17.5535,-7.285277581
169,-22,31,9,28,24.12039948,36.84288788,219.8521576,0.625611782,0.037989162,0.015635548,0.0525337001257059,49.2385,70.259,-21.0205,2.995379595
170,-22,41,9,44,20.83708954,35.98421097,227.4278412,1.396018744,0.033670668,0.054315142,0.130857504728354,25.8,44.2,-18.4,-6.956696365
171,-25,38,9,21,22.69968987,36.15868759,227.1886749,1.210736871,0.143922687,0.055377141,0.0949081585846013,52.959,75.8815,-22.9225,-4.966503505
172,130,11,9,38,29.75778961,34.13579941,197.4047241,2.328993559,0.1471688,0.161159143,0.0440115950303152,63,92.25,-29.25,-4.66068055
173,130,13,9,37,29.7628994,34.21061325,197.1634827,2.557214975,0.217451751,0.140413389,0.0468338834665095,77.5,117.75,-40.25,-8.82474365
174,147,-20,9,78,24.52110863,35.33408737,208.9510803,0.748766541,0.286878347,0.139330402,0.73013979665935,65.49,48.46,17.03,26.94984351
175,58,19,9,19,25.73101044,35.88861084,201.2990417,4.825891018,13.99560738,1.442206979,10.9828795543975,79.063,181.564,-102.501,-79.09573788
176,59,18,9,19,25.73101044,35.88861084,201.2990417,4.825891018,13.99560738,1.442206979,2.48410746749077,79.3935,66.408,12.9855,20.84857622
177,62,15,9,17,27.03120041,35.97428894,204.6662445,1.927932024,4.562257767,0.663971663,0.763810847037368,17.384,23.373,-5.989,-3.00051691
178,62,16,9,17,27.03120041,35.97428894,204.6662445,1.927932024,4.562257767,0.663971663,1.10202187101046,147.59075,128.85325,18.7375,33.7081845405
179,64,11,9,37,27.45729065,36.10068893,208.0428162,1.965503097,1.496447563,0.422502041,0.489505839927329,111.274,151.3915,-40.1175,-18.16713168
180,67,14,9,36,27.73029137,36.44561005,208.4270172,1.439471006,1.271722436,0.410426378,0.376796031453543,86.409,131.492,-45.083,-25.75447772
181,67,7,9,34,28.56910896,36.3780899,198.5114288,1.960422516,0.037521034,0.241037726,0.127320326088617,113.679,146.7535,-33.0745,-5.113018476
182,-11,-27,10,23,19.58420944,36.1855011,232.1119995,1.233056307,0.115680039,0.28954348,0.0448886697232309,66.5,42.1,24.4,38.3394415
183,-11,31,10,20,22.55509949,36.55181122,230.1683655,0.884187043,0.180016875,0.060792759,0.54813534670199,203.4375,72.89375,130.54375,143.99957685
184,-12,31,10,20,22.55509949,36.55181122,230.1683655,0.884187043,0.180016875,0.060792759,0.15841801305198,105.125,63.85,41.275,54.18478807
185,-137,-9,10,64,27.02290916,35.55590057,198.9092102,0.726337314,3.830092907,0.295231819,0.122623577807099,86.6,39.2,47.4,55.39721751
186,-14,34,10,41,22.18550873,36.59149933,224.0312347,1.078408718,0.08736077,0.05068123,0.090705200843513,64.4,74.65,-10.25,10.98774148
187,-142,-9,10,63,27.14770889,35.51760101,205.1895905,0.452940017,4.043971062,0.365471125,0.206852488985492,260.5625,75.8625,184.7,198.6012719
188,-158,22,10,46,26.44140053,35.1668129,205.283432,1.257915497,0.015222933,0.166072562,0.0761572587614258,60.7375,87.425,-26.6875,0.54118687
189,-16,41,10,35,19.23359108,35.95188904,233.892334,1.265392542,0.06371484,0.031881396,0.145948412941976,23.275,100.6,-77.325,-52.2315598
190,-16,43,10,39,18.34129906,35.80708694,233.4985046,0.900757015,0,0.063658215,0.193667321600434,11.5,75.125,-63.625,-44.03818329
191,-16,44,10,35,17.92919922,35.75058746,234.3976746,0.705722153,0.03154432,0.073567361,0.235308912851744,15.75,54.55,-38.8,-24.6384676
192,-17,-25,10,23,21.4423008,36.52188873,219.2320099,1.175924897,0.092104889,0.263765544,0.0367925677862432,71.05,48.075,22.975,40.57155897
193,-17,42,10,31,18.76840019,35.87148666,232.5750275,1.263181329,0.050675757,0.051751643,0.168199667872654,23.65,35.775,-12.125,-3.30169935
194,-18,-11,10,40,24.38900948,36.26961136,219.9525757,0.793759227,0.038305406,0.156235114,0.0872793946363446,80.1365,61.61,18.5265,35.6306482
195,-18,41,10,36,19.24950027,35.94281006,231.9929199,1.63891387,0.063629046,0.032801472,0.152132686289648,5.6,44.375,-38.775,-28.01704368
196,-18,42,10,43,18.78259087,35.86919022,231.6742706,1.449354172,0.036554273,0.053297848,0.171351393560568,305.45,271.25,34.2,108.3211104
197,-18,44,10,43,17.91899109,35.75550079,234.4669037,0.973119617,0,0.084646985,0.230228375167482,27.575,19,8.575,13.08970726
198,-19,21,10,11,24.61029053,36.4296875,220.1396942,2.129351139,0.474144548,0.128496259,3.42763717023449,389.425,169.3,220.125,246.0172544
199,-19,29,10,36,23.83460045,36.93368912,222.5233154,0.893799484,0.130231127,0.019544482,0.0884550866360466,91.05,73.25,17.8,41.61092875
200,-19,43,10,37,18.37471008,35.81008911,232.3436584,1.473315835,0.002330397,0.072745644,0.212132335412833,33.475,52.05,-18.575,-6.064149303
201,-20,44,10,32,17.9363451,35.763851165,235.38283535,1.3782772425,0,0.0842098595,0.231550121348765,15.9025,40.42,-24.5175,-15.238762625
202,-21,17,10,12,26.74938965,36.25849915,205.5189819,1.624830842,0,0.117930874,0.198279294143948,83.55,37.6,45.95,51.32208655
203,-21,28,10,51,24.1644001,36.99150085,222.6260986,0.574566603,0.149436891,0.023968512,0.0780005033283184,27.2,103.9,-76.7,-44.15437139
204,-22,27,10,35,24.62149048,37.08821106,221.0298004,0.272001386,0.120629743,0.035424612,0.0732574938744721,38.225,95.725,-57.5,-26.9786721
205,-23,11,10,13,28.68890953,35.56948853,205.1697388,0.394064188,0.001158264,0.062304001,0.16377786775637,87.35,57.65,29.7,41.48137794
206,-23,7,10,16,28.75939941,35.08879852,209.1802063,0.982767999,0.059050601,0.014762786,0.115640471668707,120.9,87.42,33.48,50.7976517
207,-24,-21,10,52,23.12200928,36.94341278,206.0992279,0.754880428,0.142433986,0.244626597,0.0305418750995563,67.65,82.625,-14.975,10.37642915
208,-24,4,10,19,28.55809975,35.04291153,211.8521729,1.402369022,0.03243202,0.014619791,0.100379727977431,110.2,88.375,21.825,41.2304604
209,-24,7,10,15,28.81138992,35.17790985,207.9649048,0.998826146,0.037102759,0.016374674,0.112474757101801,80.8,64.75,16.05,27.82858644
210,-25,-11,10,58,25.593899725,36.44726181,199.5468979,1.778562486,0.526645273,0.063297659,0.0606661337531275,78.3025,176.87275,-98.57025,-46.805670825
211,-25,-15,10,39,24.761300085,36.93886185,200.2614441,1.6362954975,0.297871843,0.054051686,0.0398175461166021,82.852,113.71525,-30.86325,3.122463465
212,-25,-18,10,92,23.97380066,37.08708954,202.2453918,0.915774226,0.388623923,0.180689573,0.032970478075246,64.25,22.7,41.55,48.7686382
213,-25,0,10,38,27.05018997,35.9618988,218.7795715,1.651911139,0.138608947,0.092674784,0.152469952145798,99.125,51.425,47.7,57.29614153
214,-25,2,10,36,28.06290054,35.34768677,215.3978577,1.397687793,0.024990339,0.03283783,0.104197692933182,85.025,81.125,3.9,25.01474067
215,-25,26,10,40,25.12150955,37.21121216,215.7322693,0.170459092,0.118586697,0.062267471,0.0615744171457158,16.55,83.975,-67.425,-39.8417396
216,-26,-7,10,69,25.93700027,36.19158936,201.4894257,1.084924579,0.121497557,0.091358475,0.099128938280046,74.975,61.05,13.925,30.43728654
217,-28,-19,10,44,24.3481102,37.15168762,201.3923187,0.994606018,0.501487851,0.14701578,0.0298146917717531,34.352,6.611,27.741,29.60757405
218,-28,-30,10,39,19.5941906,35.99229813,236.4263763,1.086012125,0.035232693,0.129623473,0.0674135575640119,31.089,71.214,-40.125,-15.56846846
219,-28,-5,10,75,26.36989975,36.17229843,210.2982025,1.258610964,0.04221487,0.106204122,0.0979726885341936,45.635,159.27,-113.635,-71.49896449
220,-30,26,10,46,25.62779999,37.37401199,212.85289,0.610367656,0.028863931,0.072747268,0.0563325199609001,182.45,185.35,-2.9,57.96072839
221,-30,35,10,34,22.42201042,36.33911133,223.5121307,1.320562363,0.038896929,0.070109934,0.0949891059555941,36.025,52.16,-16.135,-2.387783768
222,-31,-22,10,39,24.0940094,37.08848953,209.9155579,1.178562641,0.005514288,0.089077622,0.0435110135857637,61.561,43.7475,17.8135,31.05964953
223,-33,31,10,44,24.47900009,36.90758896,216.1402588,0.202397227,0.00533967,0.080513924,0.0608363413717598,47.4,54.59,-7.19,9.174314426
224,-35,-24,10,94,23.21228981,36.77378845,224.296402,1.757955074,0.164213315,0.098467484,0.0673990990138716,75.437,15.184,60.253,64.58476978
225,-35,-36,10,128,15.98450947,35.63061142,253.7860413,1.52874589,1.32553339,0.248227924,0.25819122246984,107.07,24.744,82.326,88.39693032
226,-37,24,10,33,26.72430038,37.48551178,206.6774139,0.197652966,0.024993222,0.0195712,0.0511723283833514,46.875,38.8666666666667,8.00833333333333,19.7710465733333
227,-37,25,10,41,26.69267511,37.48606205,206.689643825,0.21357905875,0.0241472165,0.019279989,0.0459462400887989,26.18125,43.2625,-17.08125,-4.287525565
228,-37,29,10,47,25.46969986,37.00828934,211.7832336,0.333987385,0.005027267,0.040253542,0.0497959409116043,20.05,43.79,-23.74,-9.178273528
229,-38,-24,10,20,23.42411041,36.78218842,219.8167725,2.110408068,0.4681665,0.141720653,0.0787631808055772,121.9,52.45,69.45,82.48335725
230,-38,-27,10,29,21.70830917,36.50891113,226.4304962,1.379379511,0.319945633,0.111404546,0.0907048125544356,71.219,27.493,43.726,50.4431778
231,-39,-39,10,261,15.48960018,35.54051208,263.9285889,2.664855957,2.888693333,0.286387295,0.372270253569716,159.738,46.843,112.895,124.229131
232,-4,-32,10,61,17.9826088,35.81118774,238.6153107,1.235938549,0.01976225,0.160325706,0.124951297344847,80.225,59.75,20.475,36.50924236
233,-40,-54,10,75,1.127410054,33.8583107,343.6265259,32.56030655,16.23092461,1.776242733,0.539492112398148,285.6375,56.8525,228.785,246.1455094
234,-42,-30,10,57,20.85260963,36.51231003,226.8814697,0.933028698,0.129706979,0.0419336,0.108582960317532,85.2875,16.674,68.6135,72.88178504
235,-42,-42,10,166,12.87150002,34.92750168,278.53125,2.177286386,6.32687664,0.466400951,0.460790508364638,145.2025,12.2945,132.908,135.4269066
236,-52,-39,10,84,14.68680954,34.92889023,263.3067627,2.946162939,2.938448429,0.456045896,0.78340264086922,147.15,67.55,79.6,90.23838226
237,-7,-29,10,68,18.83189011,35.99261093,235.2607117,1.198702693,0.03039844,0.188932687,0.0636050501217445,66.575,67,-0.425,24.23620663
238,1,-38,10,160,13.23309994,34.99000168,267.3169556,1.428509355,2.481669426,0.381243795,0.250745688709948,78.925,41.1,37.825,48.63430733
239,121,20,10,38,28.42279053,33.93638992,191.9202728,5.303434849,0.442492038,0.081332177,0.0956121094045895,122.51,97.47,25.04,44.24904141
240,123,20,10,39,28.46509933,34.21988678,194.4830627,7.207942486,0.525019825,0.043389305,0.0647638152405206,36.875,66.75,-29.875,-12.91198268
241,126,20,10,42,28.30830956,34.40279007,198.666687,3.825292826,0.364583343,0.02980878,0.061708276025537,13.875,72.125,-58.25,-39.45258464
242,130,15,10,36,29.27519989,34.28781128,192.6576691,1.04756093,0.598986328,0.020555688,0.0523052817469256,44.225,72.85,-28.625,-11.35774722
243,130,18,10,35,28.91390038,34.39159012,197.2238617,1.798541427,0.341295004,0.012291696,0.0576995740437673,26.575,40.75,-14.175,-3.359984968
244,130,2,10,20,29.71260071,34.20318985,186.3382874,0.424979985,0.068469167,0.080196783,0.114553024909562,84.715,88.82,-4.105,13.88636671
245,130,6,10,27,29.46200943,33.94218826,191.9309235,0.900175989,0.052375045,0.090772614,0.0795652066460914,44.475,66.675,-22.2,-8.138039193
246,130,8,10,42,29.48269081,33.94628906,197.0739136,0.786570966,0.182909146,0.062050022,0.0562210211789028,75.225,99.95,-24.725,1.130412298
247,-1,-31,11,34,18.41221046,35.78341293,260.5479736,1.45515573,0.043057088,0.207462773,0.0728163845785376,48.33,97.725,-49.395,-19.32539179
248,-115,-27,11,64,22.58240891,36.08301163,210.0329437,0.676002026,0.008937304,0.123753831,0.0133255744029561,58.9,81.7,-22.8,5.089559095
249,-158,22,11,61,25.63640976,35.14421082,212.2684784,1.147312164,0.015554096,0.082646661,0.0885078086983412,48.6125,80.1125,-31.5,-6.995703737
250,-21,-23,11,43,23.30930901,36.82828903,205.5237885,0.956585109,0.028977672,0.187686607,0.0278852789895609,90.13,60.93,29.2,49.74378063
